date,t_c,td_c,hu,psl_hpa,ff,u,v,precip,n_obs
2016-02-19 18:00:00,6.94,2.64,74.0,1017.08,5.61,1.639,5.347,0.0,10
2016-02-19 19:00:00,7.01,2.37,72.3,1016.31,4.62,0.905,4.522,0.0,10
2016-02-19 20:00:00,7.25,2.47,71.6,1015.19,7.32,2.609,6.829,0.0,10
2016-02-19 21:00:00,7.66,2.66,70.5,1014.4,7.83,2.345,7.447,0.0,10
2016-02-19 22:00:00,7.63,3.72,76.4,1013.7,8.98,3.474,8.251,0.0,10
2016-02-19 23:00:00,7.15,5.7,90.6,1012.72,9.33,4.513,8.151,0.0,10
2016-02-20 00:00:00,7.26,6.28,93.6,1011.68,10.09,5.635,8.325,0.0,10
2016-02-20 01:00:00,7.58,6.78,94.8,1010.95,10.48,6.285,8.344,0.0,10
2016-02-20 02:00:00,8.33,7.79,96.3,1010.52,9.32,6.449,6.681,0.0,10
2016-02-20 03:00:00,8.86,8.26,96.0,1009.81,9.86,7.553,6.338,0.0,10
2016-02-20 04:00:00,9.36,8.35,93.4,1010.14,9.14,8.076,4.155,0.0,10
2016-02-20 05:00:00,9.55,8.25,91.5,1010.41,9.48,8.95,3.086,0.0,10
2016-02-20 06:00:00,9.48,8.22,91.7,1010.74,9.92,9.322,3.393,0.0,10
2016-02-20 07:00:00,9.49,7.87,89.7,1011.12,9.51,8.936,3.253,0.0,10
2016-02-20 08:00:00,9.7,7.93,88.8,1011.74,8.8,7.818,3.977,0.0,10
2016-02-20 09:00:00,9.98,8.42,90.2,1012.12,8.38,7.381,3.925,0.0,10
2016-02-20 10:00:00,10.12,8.51,89.9,1012.52,9.63,9.049,3.294,0.0,10
2016-02-20 11:00:00,10.28,8.56,88.9,1012.62,10.03,9.122,4.081,0.0,10
2016-02-20 12:00:00,10.12,8.54,90.0,1012.5,10.46,9.36,4.584,0.0,10
2016-02-20 13:00:00,10.0,8.7,91.5,1011.85,10.21,8.842,5.105,0.6,10
2016-02-20 14:00:00,10.1,8.84,91.7,1011.23,11.03,9.552,5.515,0.2,10
2016-02-20 15:00:00,10.34,9.24,92.9,1010.43,12.25,10.609,6.125,0.0,10
2016-02-20 16:00:00,10.42,9.59,94.7,1009.86,13.24,11.571,6.396,0.0,10
2016-02-20 17:00:00,10.57,9.77,95.0,1010.12,13.39,12.09,5.637,0.0,10
2016-02-20 18:00:00,10.7,9.9,95.0,1010.16,13.43,12.025,5.87,0.0,10
2016-02-20 19:00:00,10.75,9.97,95.1,1010.3,14.41,13.311,5.421,0.0,10
2016-02-20 20:00:00,10.82,10.02,95.0,1010.5,14.89,13.883,5.326,0.0,10
2016-02-20 21:00:00,10.9,10.01,94.1,1010.91,15.24,14.321,5.212,0.0,10
2016-02-20 22:00:00,10.87,9.77,92.9,1011.68,14.27,13.409,4.881,0.0,10
2016-02-20 23:00:00,10.85,9.8,93.2,1012.16,13.58,12.761,4.645,0.0,10
2016-02-21 00:00:00,11.0,9.72,92.1,1013.02,13.21,12.413,4.518,0.0,10
2016-02-21 01:00:00,10.98,9.72,92.2,1013.21,12.34,11.596,4.221,0.0,10
2016-02-21 02:00:00,11.03,9.69,91.6,1013.52,12.2,11.38,4.354,0.0,10
2016-02-21 03:00:00,10.93,9.72,92.3,1013.55,11.15,10.31,4.172,0.0,10
2016-02-21 04:00:00,10.8,9.7,93.0,1013.65,11.74,10.344,5.491,0.0,10
2016-02-21 05:00:00,10.68,9.75,93.9,1013.82,11.53,10.151,5.41,0.0,10
2016-02-21 06:00:00,10.62,9.75,94.3,1013.61,11.37,9.847,5.685,0.0,10
2016-02-21 07:00:00,10.5,9.67,94.7,1013.79,11.36,9.039,6.821,0.0,10
2016-02-21 08:00:00,10.58,9.76,94.8,1013.7,12.76,9.895,8.031,0.0,10
2016-02-21 09:00:00,10.89,9.74,92.6,1013.4,14.02,11.588,7.801,0.0,10
2016-02-21 10:00:00,10.96,9.92,93.3,1013.63,14.39,11.609,8.413,0.0,10
2016-02-21 11:00:00,10.83,9.99,94.6,1013.69,13.21,10.119,8.491,0.0,10
2016-02-21 12:00:00,10.86,10.0,94.5,1013.27,13.23,10.135,8.504,0.0,10
2016-02-21 13:00:00,11.08,9.88,92.5,1012.82,13.34,11.273,7.07,0.0,10
2016-02-21 14:00:00,10.91,9.99,94.0,1012.54,11.82,10.008,6.236,0.0,10
2016-02-21 15:00:00,10.8,9.96,94.6,1011.79,11.36,8.702,7.302,0.0,10
2016-02-21 16:00:00,10.79,9.89,94.0,1011.61,11.68,9.181,7.174,0.0,10
2016-02-21 17:00:00,10.64,9.75,94.2,1011.16,11.73,8.986,7.54,0.0,10
2016-02-21 18:00:00,10.8,9.44,91.3,1010.69,12.55,9.614,8.067,0.0,10
2016-02-21 19:00:00,10.81,9.08,89.0,1010.79,12.61,10.02,7.592,0.0,10
2016-02-21 20:00:00,10.63,9.06,90.1,1010.79,11.92,9.482,7.161,0.0,10
2016-02-21 21:00:00,10.71,8.95,88.7,1010.36,12.75,9.767,8.196,0.0,10
2016-02-21 22:00:00,10.64,8.86,88.6,1010.48,11.55,8.278,7.994,0.0,10
2016-02-21 23:00:00,10.6,8.82,88.6,1009.92,11.25,8.618,7.231,0.0,10
2016-02-22 00:00:00,10.68,8.9,88.7,1009.39,10.17,8.09,6.11,0.0,10
2016-02-22 01:00:00,10.63,9.05,90.1,1009.1,10.25,8.465,5.713,0.0,10
2016-02-22 02:00:00,10.46,9.37,93.0,1009.22,9.77,8.461,4.885,0.0,10
2016-02-22 03:00:00,10.12,9.48,95.8,1009.11,9.36,7.92,4.946,0.4,10
2016-02-22 04:00:00,10.04,9.4,95.8,1008.81,9.93,8.22,5.508,0.0,10
2016-02-22 05:00:00,10.14,9.54,96.0,1008.65,9.88,8.556,4.94,0.0,10
2016-02-22 06:00:00,10.35,9.56,94.9,1008.07,10.21,9.292,4.14,0.0,10
2016-02-22 07:00:00,10.49,9.45,93.3,1007.83,10.5,10.159,2.502,0.0,10
2016-02-22 08:00:00,10.4,9.4,93.5,1008.1,8.94,8.529,2.581,0.0,10
2016-02-22 09:00:00,8.58,7.85,95.1,1008.92,5.81,2.81,-3.365,1.4,10
2016-02-22 10:00:00,7.33,6.97,97.4,1009.42,4.41,0.61,-4.357,0.8,10
2016-02-22 11:00:00,7.56,7.2,97.4,1009.3,3.18,0.297,-3.143,0.8,10
2016-02-22 12:00:00,7.05,6.65,97.0,1009.04,4.09,0.394,-4.056,1.6,10
2016-02-22 13:00:00,6.75,6.35,97.1,1009.16,4.48,1.221,-4.28,1.9,10
2016-02-22 14:00:00,6.89,6.14,94.9,1009.05,2.26,1.312,-1.781,0.0,10
2016-02-22 15:00:00,6.95,5.92,93.3,1009.46,1.41,1.153,-0.212,0.0,10
2016-02-22 16:00:00,7.04,5.84,92.1,1009.88,0.8,0.726,-0.024,0.0,10
2016-02-22 17:00:00,7.01,5.84,92.4,1010.01,1.41,1.242,0.637,0.0,10
2016-02-22 18:00:00,6.82,5.43,90.9,1010.6,3.73,3.29,1.588,1.2,10
2016-02-22 19:00:00,6.66,4.42,85.7,1011.07,3.31,2.529,-1.668,0.0,10
2016-02-22 20:00:00,6.46,2.76,77.2,1011.52,2.58,1.25,-2.222,0.0,10
2016-02-22 21:00:00,6.29,2.31,75.6,1011.87,2.31,1.681,-1.574,0.0,10
2016-02-22 22:00:00,6.11,1.45,72.2,1011.87,2.72,2.525,-0.555,0.0,10
2016-02-22 23:00:00,5.81,2.22,77.8,1011.97,1.22,1.079,0.485,0.0,10
2016-02-23 00:00:00,5.93,2.44,78.3,1012.05,1.32,1.124,0.566,0.0,10
2016-02-23 01:00:00,5.9,2.52,79.0,1012.06,2.24,1.591,-0.307,0.0,10
2016-02-23 02:00:00,5.9,1.56,73.8,1012.24,3.41,1.888,-2.825,0.0,10
2016-02-23 03:00:00,5.06,1.58,78.2,1012.4,3.3,2.213,-2.426,0.0,10
2016-02-23 04:00:00,4.97,2.1,81.8,1012.74,3.8,2.963,-2.307,0.0,10
2016-02-23 05:00:00,4.88,2.22,82.8,1013.16,3.76,2.953,-2.313,0.0,10
2016-02-23 06:00:00,4.87,2.71,85.8,1013.49,3.52,2.852,-1.945,0.0,10
2016-02-23 07:00:00,5.64,3.14,84.0,1014.11,4.49,3.253,-3.072,0.0,10
2016-02-23 08:00:00,6.1,3.54,83.7,1014.75,4.62,3.804,-2.591,0.0,10
2016-02-23 09:00:00,6.28,3.68,83.5,1015.42,5.61,4.561,-3.229,0.0,10
2016-02-23 10:00:00,6.56,4.08,84.1,1016.17,5.68,4.261,-3.718,0.0,10
2016-02-23 11:00:00,7.3,4.44,82.1,1016.75,6.25,4.815,-3.943,0.0,10
2016-02-23 12:00:00,7.5,4.44,80.9,1017.12,6.63,4.344,-4.996,0.0,10
2016-02-23 13:00:00,7.26,4.11,80.3,1017.32,6.23,3.316,-5.212,0.0,10
2016-02-23 14:00:00,7.82,3.98,76.8,1017.77,5.44,2.72,-4.711,0.0,10
2016-02-23 15:00:00,7.37,3.48,76.4,1018.25,4.73,2.347,-4.09,0.0,10
2016-02-23 16:00:00,7.1,2.91,74.6,1018.72,3.96,2.14,-3.303,0.0,10
2016-02-23 17:00:00,5.6,2.39,79.8,1019.4,2.9,0.992,-2.725,0.0,10
2016-02-23 18:00:00,5.05,1.87,79.9,1020.04,3.07,0.579,-2.973,0.0,10
2016-02-23 19:00:00,4.58,1.7,81.5,1020.6,1.93,-0.93,-0.642,0.0,10
2016-02-23 20:00:00,4.3,2.01,85.0,1020.76,1.67,-1.254,1.056,0.0,10
2016-02-23 21:00:00,3.09,1.42,88.8,1021.1,0.8,-0.032,0.791,0.0,10
2016-02-23 22:00:00,2.62,1.46,92.1,1021.27,0.67,-0.117,0.608,0.0,10
2016-02-23 23:00:00,2.55,1.67,93.9,1021.39,0.96,0.158,0.938,0.0,10
2016-02-24 00:00:00,2.09,1.12,93.3,1021.34,1.01,0.294,0.96,0.0,10
2016-02-24 01:00:00,1.6,0.87,95.0,1021.07,0.78,-0.159,0.668,0.0,10
2016-02-24 02:00:00,1.3,0.81,96.5,1020.6,1.16,-0.529,0.998,0.0,10
2016-02-24 03:00:00,1.19,0.73,96.7,1020.29,0.66,-0.581,0.279,0.0,10
2016-02-24 04:00:00,2.09,1.59,96.5,1020.2,2.09,1.617,-0.595,0.6,10
2016-02-24 05:00:00,2.89,2.1,94.6,1020.17,2.86,-1.581,-0.945,1.0,10
2016-02-24 06:00:00,2.53,1.8,94.9,1019.78,2.87,-2.568,-1.258,0.0,10
2016-02-24 07:00:00,2.69,1.96,94.9,1019.8,1.52,-0.589,-0.236,0.0,10
2016-02-24 08:00:00,3.38,2.22,92.1,1019.78,0.45,-0.26,-0.259,0.0,10
2016-02-24 09:00:00,3.94,2.61,90.9,1019.39,0.58,-0.396,0.13,0.0,10
2016-02-24 10:00:00,4.88,3.09,88.2,1018.89,1.34,-1.136,-0.688,0.0,10
2016-02-24 11:00:00,5.92,3.21,82.7,1018.28,1.74,-1.664,0.23,0.0,10
2016-02-24 12:00:00,7.01,3.05,75.9,1017.3,2.24,-1.955,0.979,0.0,10
2016-02-24 13:00:00,7.53,2.89,72.5,1016.34,2.76,-2.658,0.672,0.0,10
2016-02-24 14:00:00,7.74,2.43,69.0,1015.65,2.9,-2.794,0.499,0.0,10
2016-02-24 15:00:00,6.78,3.03,77.1,1015.37,4.26,-3.219,-2.673,0.0,10
2016-02-24 16:00:00,5.37,2.62,82.4,1015.09,4.83,-3.972,-2.716,0.0,10
2016-02-24 17:00:00,4.67,2.51,85.8,1015.04,3.95,-3.504,-1.796,0.0,10
2016-02-24 18:00:00,3.58,1.98,89.3,1015.26,3.05,-2.691,-1.398,0.0,10
2016-02-24 19:00:00,3.99,2.3,88.8,1015.28,3.12,-2.975,-0.905,0.0,10
2016-02-24 20:00:00,4.42,2.3,86.2,1015.42,2.46,-0.671,-0.626,0.2,10
2016-02-24 21:00:00,3.71,2.02,88.6,1015.84,1.79,0.455,-0.145,2.6,10
2016-02-24 22:00:00,3.19,2.03,92.1,1015.6,2.34,-0.933,2.051,0.2,10
2016-02-24 23:00:00,2.78,1.55,91.7,1015.58,1.13,0.041,1.1,0.0,10
2016-02-25 00:00:00,2.8,1.76,92.8,1015.61,0.96,0.587,0.654,0.0,10
2016-02-25 01:00:00,2.65,1.66,93.1,1015.46,1.26,0.891,0.879,0.0,10
2016-02-25 02:00:00,1.86,1.14,94.9,1015.18,1.5,1.151,0.935,0.0,10
2016-02-25 03:00:00,1.15,0.38,94.6,1014.93,1.5,1.065,1.048,0.0,10
2016-02-25 04:00:00,0.45,-0.31,94.7,1015.14,1.67,1.367,0.908,0.0,10
2016-02-25 05:00:00,0.94,-0.86,88.0,1015.35,1.05,0.784,-0.607,0.0,10
2016-02-25 06:00:00,1.02,-1.32,84.3,1015.46,1.15,1.028,-0.299,0.0,10
2016-02-25 07:00:00,1.69,-0.43,85.9,1015.91,1.63,1.625,0.005,0.0,10
2016-02-25 08:00:00,3.74,0.92,81.9,1016.39,1.75,1.518,0.733,0.0,10
2016-02-25 09:00:00,5.11,0.24,70.7,1016.66,3.93,3.8,-0.943,0.0,10
2016-02-25 10:00:00,5.56,1.36,74.5,1016.81,5.23,4.837,-1.84,0.0,10
2016-02-25 11:00:00,5.57,2.3,79.6,1016.93,4.76,4.227,-2.156,0.0,10
2016-02-25 12:00:00,5.49,1.99,78.2,1016.75,4.47,3.882,-2.05,0.0,10
2016-02-25 13:00:00,5.99,1.81,74.6,1016.52,4.58,3.856,-2.423,0.0,10
2016-02-25 14:00:00,5.02,1.36,77.2,1016.42,3.77,2.211,-2.999,0.0,10
2016-02-25 15:00:00,4.66,0.86,76.4,1016.47,3.3,1.37,-2.988,0.0,10
2016-02-25 16:00:00,4.54,0.24,73.5,1016.4,3.36,1.623,-2.936,0.0,10
2016-02-25 17:00:00,3.81,-0.21,74.9,1016.43,2.35,0.823,-2.194,0.0,10
2016-02-25 18:00:00,3.07,-0.75,75.9,1016.8,1.4,0.627,-1.242,0.0,10
2016-02-25 19:00:00,3.27,-0.22,77.9,1016.88,1.09,0.988,-0.307,0.0,10
2016-02-25 20:00:00,3.43,-0.34,76.4,1016.92,1.9,1.439,-1.183,0.0,10
2016-02-25 21:00:00,3.41,-1.79,68.9,1016.87,1.88,1.591,-0.94,0.0,10
2016-02-25 22:00:00,2.98,-2.77,66.0,1016.58,1.96,1.172,-1.543,0.0,10
2016-02-25 23:00:00,2.74,-1.4,74.3,1016.43,1.8,1.229,1.123,0.0,10
2016-02-26 00:00:00,2.68,-1.65,73.3,1016.1,1.62,1.43,0.203,0.0,10
2016-02-26 01:00:00,2.57,-2.01,72.0,1015.5,0.81,-0.189,0.68,0.0,10
2016-02-26 02:00:00,2.15,-0.8,80.9,1015.0,1.63,0.992,1.269,0.0,10
2016-02-26 03:00:00,2.14,-0.52,82.7,1014.38,1.07,0.549,0.867,0.0,10
2016-02-26 04:00:00,1.94,-0.35,84.9,1013.94,0.99,0.14,0.827,0.0,10
2016-02-26 05:00:00,1.89,0.02,87.5,1013.52,0.41,-0.353,0.159,0.0,10
2016-02-26 06:00:00,1.59,0.33,91.3,1013.09,1.37,-1.328,-0.216,0.0,10
2016-02-26 07:00:00,2.18,-0.08,85.1,1013.01,2.32,-2.267,0.47,0.0,10
2016-02-26 08:00:00,2.74,0.58,85.6,1012.9,2.17,-1.826,1.14,0.0,10
2016-02-26 09:00:00,3.45,1.0,84.0,1012.63,1.82,-1.35,1.18,0.0,10
2016-02-26 10:00:00,4.25,0.96,79.2,1012.26,2.6,-1.887,1.738,0.0,10
2016-02-26 11:00:00,5.17,1.13,75.2,1011.7,3.22,-2.156,2.38,0.0,10
2016-02-26 12:00:00,5.66,1.91,76.8,1010.89,3.41,-2.559,2.231,0.0,10
2016-02-26 13:00:00,6.18,1.58,72.5,1010.12,3.14,-2.465,1.903,0.0,10
2016-02-26 14:00:00,6.23,1.11,69.9,1009.44,2.54,-1.872,1.697,0.0,10
2016-02-26 15:00:00,6.16,0.0,64.9,1009.04,2.28,-1.416,1.649,0.0,10
2016-02-26 16:00:00,5.87,-1.35,59.8,1008.72,1.81,-0.423,1.733,0.0,10
2016-02-26 17:00:00,5.11,0.07,70.0,1008.56,1.64,-1.337,0.827,0.0,10
2016-02-26 18:00:00,4.26,0.32,75.6,1008.65,1.7,-1.535,0.716,0.0,10
2016-02-26 19:00:00,3.78,0.73,80.6,1008.5,2.23,-2.196,0.341,0.0,10
2016-02-26 20:00:00,3.64,0.37,79.3,1008.27,2.57,-2.539,0.353,0.0,10
2016-02-26 21:00:00,3.51,0.25,79.4,1008.28,2.48,-2.457,0.174,0.0,10
2016-02-26 22:00:00,3.4,0.92,83.8,1008.17,2.46,-2.456,-0.043,0.0,10
2016-02-26 23:00:00,3.49,1.17,84.9,1007.95,3.2,-3.2,-0.0,0.0,10
2016-02-27 00:00:00,3.24,1.26,86.9,1007.76,3.73,-3.724,-0.073,0.0,10
2016-02-27 01:00:00,2.88,0.82,86.4,1007.51,4.19,-4.184,-0.068,0.0,10
2016-02-27 02:00:00,2.45,0.48,86.8,1007.31,4.14,-4.128,-0.142,0.0,10
2016-02-27 03:00:00,1.72,-0.2,86.9,1007.16,3.86,-3.86,-0.0,0.0,10
2016-02-27 04:00:00,0.77,-0.85,88.9,1007.35,3.47,-3.454,-0.186,0.0,10
2016-02-27 05:00:00,0.99,-2.64,77.2,1007.51,4.52,-4.362,-1.118,0.0,10
2016-02-27 06:00:00,1.51,-3.77,68.1,1007.78,4.25,-4.012,-1.385,0.0,10
2016-02-27 07:00:00,2.02,-3.71,65.9,1008.41,4.33,-4.126,-1.269,0.0,10
2016-02-27 08:00:00,3.24,-3.17,62.9,1009.19,5.16,-5.04,-1.051,0.0,10
2016-02-27 09:00:00,4.63,-2.32,60.7,1009.58,6.37,-6.273,-1.106,0.0,10
2016-02-27 10:00:00,5.75,-3.79,50.4,1009.67,8.7,-8.568,-1.511,0.0,10
2016-02-27 11:00:00,5.76,-3.19,52.7,1009.79,9.15,-8.188,-3.886,0.0,10
2016-02-27 12:00:00,6.08,-2.7,53.3,1009.71,9.46,-7.342,-5.945,0.0,10
2016-02-27 13:00:00,6.02,-2.95,52.6,1009.69,9.62,-7.563,-5.907,0.0,10
2016-02-27 14:00:00,5.86,-2.06,56.9,1009.73,9.22,-6.952,-6.037,0.0,10
2016-02-27 15:00:00,5.53,-2.05,58.2,1010.09,9.67,-7.983,-5.395,0.0,10
2016-02-27 16:00:00,4.95,-2.06,60.5,1010.5,8.96,-7.76,-4.48,0.0,10
2016-02-27 17:00:00,4.5,-2.23,61.7,1010.55,9.33,-7.693,-5.218,0.0,10
2016-02-27 18:00:00,4.34,-2.27,62.2,1011.53,8.45,-7.318,-4.225,0.0,10
2016-02-27 19:00:00,4.36,-2.39,61.5,1012.24,8.1,-7.133,-3.797,0.0,10
2016-02-27 20:00:00,4.28,-1.9,64.2,1012.79,7.83,-7.358,-2.678,0.0,10
2016-02-27 21:00:00,4.19,-2.15,63.3,1013.39,8.39,-7.76,-3.137,0.0,10
2016-02-27 22:00:00,3.89,-2.66,62.3,1013.78,8.09,-7.602,-2.767,0.0,10
2016-02-27 23:00:00,3.65,-2.51,64.2,1014.03,7.89,-7.414,-2.699,0.0,10
2016-02-28 00:00:00,3.57,-2.59,64.2,1014.24,8.3,-7.689,-3.076,0.0,10
2016-02-28 01:00:00,3.48,-2.1,67.1,1014.64,7.76,-6.72,-3.88,0.0,10
2016-02-28 02:00:00,3.52,-2.56,64.6,1014.98,8.51,-7.558,-3.852,0.0,10
2016-02-28 03:00:00,3.54,-2.92,62.7,1015.28,9.17,-7.941,-4.585,0.0,10
2016-02-28 04:00:00,3.24,-2.74,64.9,1015.78,7.58,-6.949,-2.965,0.0,10
2016-02-28 05:00:00,3.42,-2.92,63.3,1016.29,9.47,-8.201,-4.735,0.0,10
2016-02-28 06:00:00,3.38,-2.89,63.6,1016.85,9.33,-8.475,-3.818,0.0,10
2016-02-28 07:00:00,3.75,-2.47,63.9,1017.77,9.92,-8.803,-4.505,0.0,10
2016-02-28 08:00:00,4.27,-1.53,66.0,1018.65,9.51,-8.369,-4.471,0.0,10
2016-02-28 09:00:00,4.78,-1.26,64.9,1018.9,10.54,-9.128,-5.27,0.0,10
2016-02-28 10:00:00,5.41,-1.12,62.8,1019.18,10.29,-8.703,-5.442,0.0,10
2016-02-28 11:00:00,6.07,-0.86,61.2,1019.28,10.83,-8.726,-6.347,0.0,10
2016-02-28 12:00:00,6.29,-0.32,62.7,1019.43,11.4,-8.733,-7.328,0.0,10
2016-02-28 13:00:00,6.63,-0.04,62.4,1019.59,10.95,-8.388,-7.039,0.0,10
2016-02-28 14:00:00,6.55,-0.01,63.0,1019.76,11.28,-8.641,-7.251,0.0,10
2016-02-28 15:00:00,6.16,0.1,65.2,1020.31,10.88,-7.536,-7.792,0.0,10
2016-02-28 16:00:00,5.65,-0.01,66.9,1020.6,10.74,-7.577,-7.554,0.0,10
2016-02-28 17:00:00,5.15,-0.56,66.5,1021.06,11.07,-7.535,-8.061,0.0,10
2016-02-28 18:00:00,5.1,-0.72,66.0,1021.95,10.53,-8.168,-6.623,0.0,10
2016-02-28 19:00:00,5.17,-0.55,66.4,1022.55,10.06,-7.799,-6.334,0.0,10
2016-02-28 20:00:00,4.8,-1.03,65.9,1023.32,8.4,-7.636,-3.424,0.0,10
2016-02-28 21:00:00,4.47,-1.59,64.7,1023.77,8.75,-7.711,-4.089,0.0,10
2016-02-28 22:00:00,4.19,-1.91,64.5,1023.7,8.63,-7.741,-3.742,0.0,10
2016-02-28 23:00:00,4.17,-1.17,68.3,1023.99,8.44,-7.143,-4.457,0.0,10
2016-02-29 00:00:00,3.96,-0.94,70.5,1024.23,7.53,-5.973,-4.547,0.0,10
2016-02-29 01:00:00,4.19,-0.59,71.1,1024.31,7.1,-5.941,-3.847,0.0,10
2016-02-29 02:00:00,4.6,-0.24,70.8,1023.95,7.69,-6.66,-3.845,0.0,10
2016-02-29 03:00:00,4.8,-0.08,70.6,1024.17,7.94,-6.626,-4.327,0.0,10
2016-02-29 04:00:00,4.66,0.1,72.2,1024.43,6.87,-5.884,-3.529,0.0,10
2016-02-29 05:00:00,4.53,0.25,73.7,1024.55,5.86,-5.247,-2.562,0.0,10
2016-02-29 06:00:00,4.41,0.17,74.1,1025.05,6.01,-4.804,-3.498,0.0,10
2016-02-29 07:00:00,4.68,-0.7,68.1,1025.76,6.97,-5.551,-4.178,0.0,10
2016-02-29 08:00:00,5.69,-0.06,66.7,1026.08,6.74,-5.402,-3.921,0.0,10
2016-02-29 09:00:00,5.92,0.25,67.2,1026.26,6.94,-5.981,-3.481,0.0,10
2016-02-29 10:00:00,6.63,0.25,63.9,1026.23,6.99,-5.923,-3.612,0.0,10
2016-02-29 11:00:00,6.48,0.21,64.3,1026.16,5.73,-4.399,-3.605,0.0,10
2016-02-29 12:00:00,6.97,0.77,64.7,1025.89,5.69,-4.531,-3.412,0.0,10
2016-02-29 13:00:00,6.86,1.22,67.3,1025.84,5.02,-3.613,-3.46,0.0,10
2016-02-29 14:00:00,6.39,0.22,64.7,1025.81,5.05,-3.07,-3.957,0.0,10
2016-02-29 15:00:00,5.97,-0.22,64.6,1026.01,5.61,-3.308,-4.506,0.0,10
2016-02-29 16:00:00,5.64,-0.04,67.0,1026.43,4.32,-1.826,-3.884,0.0,10
2016-02-29 17:00:00,4.4,-0.18,72.1,1026.49,3.48,-2.009,-2.764,0.0,10
2016-02-29 18:00:00,3.42,-0.14,77.7,1026.46,2.35,-1.532,-1.779,0.0,10
2016-02-29 19:00:00,3.15,0.35,81.9,1025.98,1.5,-1.365,-0.541,0.0,10
2016-02-29 20:00:00,2.98,0.57,84.1,1026.03,0.38,-0.309,-0.002,0.0,10
2016-02-29 21:00:00,3.18,0.34,81.7,1026.39,1.12,0.432,1.02,0.0,10
2016-02-29 22:00:00,2.95,0.0,80.8,1026.02,1.65,0.565,1.519,0.0,10
2016-02-29 23:00:00,2.2,-0.29,83.7,1025.48,1.82,0.287,1.795,0.0,10
2016-03-01 00:00:00,2.33,-0.09,84.0,1024.99,2.19,0.789,2.025,0.0,10
2016-03-01 01:00:00,2.63,-0.01,82.8,1024.45,2.26,0.662,2.153,0.0,10
2016-03-01 02:00:00,2.84,0.13,82.3,1023.6,2.9,0.869,2.758,0.0,10
2016-03-01 03:00:00,2.97,0.28,82.4,1022.38,3.01,0.085,2.989,0.0,10
2016-03-01 04:00:00,3.17,0.49,82.6,1021.78,3.41,0.057,3.394,0.0,10
2016-03-01 05:00:00,3.47,0.42,80.5,1020.61,3.97,-0.281,3.945,0.0,10
2016-03-01 06:00:00,4.37,1.46,81.3,1019.4,5.52,1.556,5.264,0.0,10
2016-03-01 07:00:00,4.99,2.19,82.0,1018.47,7.21,2.712,6.66,0.0,10
2016-03-01 08:00:00,4.95,2.23,82.5,1017.12,7.36,2.637,6.86,0.0,10
2016-03-01 09:00:00,5.27,3.01,85.4,1015.78,8.76,3.958,7.783,0.0,10
2016-03-01 10:00:00,5.48,3.97,90.2,1014.93,8.94,4.47,7.742,0.0,10
2016-03-01 11:00:00,6.57,5.32,91.9,1013.66,9.44,4.72,8.175,0.0,10
2016-03-01 12:00:00,7.32,6.26,93.0,1012.03,9.96,5.401,8.331,0.0,10
2016-03-01 13:00:00,7.83,6.93,94.0,1010.52,10.36,5.904,8.465,1.2,10
2016-03-01 14:00:00,8.74,7.8,93.8,1009.5,11.12,7.693,7.974,0.2,10
2016-03-01 15:00:00,9.23,8.42,94.9,1008.83,10.97,8.404,7.051,0.0,10
2016-03-01 16:00:00,9.5,8.78,95.4,1008.33,10.47,8.312,6.313,0.0,10
2016-03-01 17:00:00,9.69,9.19,97.0,1008.1,8.43,6.97,4.688,0.2,10
2016-03-01 18:00:00,9.9,9.3,96.0,1007.8,9.36,8.242,4.388,0.0,10
2016-03-01 19:00:00,9.93,9.13,94.8,1007.22,9.5,8.349,4.489,0.0,10
2016-03-01 20:00:00,9.97,8.9,93.0,1006.38,10.06,8.712,5.03,0.0,10
2016-03-01 21:00:00,9.83,8.22,89.9,1006.01,11.04,9.561,5.52,0.0,10
2016-03-01 22:00:00,9.27,6.87,85.0,1005.65,10.42,9.484,4.224,0.0,10
2016-03-01 23:00:00,9.05,5.7,79.6,1005.0,10.26,9.573,3.654,0.0,10
2016-03-02 00:00:00,8.96,5.56,79.3,1004.3,9.75,8.506,4.742,0.0,10
2016-03-02 01:00:00,8.59,5.62,81.5,1003.71,9.65,8.921,3.615,0.0,10
2016-03-02 02:00:00,8.49,5.71,82.6,1002.75,9.38,8.607,3.654,0.0,10
2016-03-02 03:00:00,8.25,5.81,84.6,1001.78,8.94,8.032,3.849,0.0,10
2016-03-02 04:00:00,8.21,5.48,82.8,1000.97,10.22,9.744,2.97,0.0,10
2016-03-02 05:00:00,6.71,3.79,81.7,1001.22,10.19,10.097,-0.665,0.6,10
2016-03-02 06:00:00,6.32,2.5,76.5,1001.62,9.51,9.419,1.038,0.0,10
2016-03-02 07:00:00,5.7,1.25,73.2,1001.79,9.84,9.664,1.669,0.0,10
2016-03-02 08:00:00,6.24,1.3,70.8,1001.96,9.98,9.786,1.89,0.0,10
2016-03-02 09:00:00,7.42,2.14,69.1,1001.2,10.37,9.667,3.714,0.0,10
2016-03-02 10:00:00,8.59,2.43,65.2,999.65,11.5,9.959,5.75,0.0,10
2016-03-02 11:00:00,8.69,2.58,65.6,998.29,12.17,10.54,6.085,0.0,10
2016-03-02 12:00:00,8.8,2.91,66.7,996.35,13.05,11.047,6.889,0.0,10
2016-03-02 13:00:00,4.71,2.33,85.3,995.53,10.36,9.891,2.279,0.8,10
